
Bad Milo,"
Comedy, Horror            ",['(2013)']

The Devil Inside,"
Horror            ",['(2012)']

Final Destination 6,"
Horror            ",[]

The Eclipse,"
Drama, Horror, Romance            ",['(2009)']

Mausoleum,"
Fantasy, Horror            ",['(1983)']

The Reflecting Skin,"
Drama, Horror, Thriller            ",['(1990)']

Death Spa,"
Horror            ",['(1989)']

Crimewave,"
Comedy, Crime, Horror            ",['(1985)']

Call of Duty: Black Ops II,"
Action, Adventure, Comedy            ",['(2012 Video Game)']

Mortuary,"
Horror            ",['(I) (1983)']

What We Do in the Shadows: Interviews with Some Vampires,"
Short, Comedy, Horror            ",['(2005)']

Dark Water,"
Drama, Horror, Mystery            ",['(2002)']

Rise of the Footsoldier: The Heist,"
Action, Adventure, Biography            ",['(2019)']

The Cat o' Nine Tails,"
Horror, Mystery, Thriller            ",['(1971)']

The Curse of Frankenstein,"
Horror, Sci-Fi, Thriller            ",['(1957)']

Quatermass and the Pit,"
Horror, Mystery, Sci-Fi            ",['(1967)']

Them,"
Horror, Thriller            ",['(2006)']

The Blood on Satan's Claw,"
Horror            ",['(1971)']

Anabelle,"
Short, Horror            ",['(2013 Video)']

The Island,"
Action, Adventure, Drama            ",['(1980)']

Open Grave,"
Horror, Mystery, Sci-Fi            ",['(2013)']

The Reincarnation of Peter Proud,"
Horror, Mystery            ",['(1975)']

Two Evil Eyes,"
Horror            ",['(1990)']

Diablero,"
Adventure, Fantasy, Horror            ",['(2018– )']

After Midnight,"
Drama, Horror, Romance            ",['(2019)']

Buried Alive,"
Horror, Romance, Thriller            ",['(1990 TV Movie)']

In the Heights,"
Drama, Music, Musical            ",['(2021)']

Friends,"
Comedy, Romance            ",['(1994–2004)']

Grey's Anatomy,"
Drama, Romance            ",['(2005– )']

Reminiscence,"
Mystery, Romance, Sci-Fi            ",['(2021)']

Vikings,"
Action, Adventure, Drama            ",['(2013–2020)']

2 Hearts,"
Drama, Romance            ",['(2020)']

Feel Good,"
Comedy, Drama, Romance            ",['(2020–2021)']

Downton Abbey,"
Drama, Romance            ",['(2010–2015)']

Modern Family,"
Comedy, Drama, Romance            ",['(2009–2020)']

Outlander,"
Drama, Fantasy, Romance            ",['(2014– )']

The One Where They Get Back Together,"
Comedy, Romance            ",['(2021 TV Special)']

The Big Bang Theory,"
Comedy, Romance            ",['(2007–2019)']

Younger,"
Comedy, Romance            ",['(2015–2021)']

This Is Us,"
Comedy, Drama, Romance            ",['(2016–2022)']

365 Days,"
Drama, Romance            ",['(2020)']

Superman and Lois,"
Action, Adventure, Drama            ",['(2021– )']

How I Met Your Mother,"
Comedy, Romance            ",['(2005–2014)']

"Love, Victor","
Comedy, Drama, Romance            ",['(2020– )']

Gossip Girl,"
Drama, Romance            ",['(2021– )']

The Terminal,"
Comedy, Drama, Romance            ",['(2004)']

Sweet & Sour,"
Comedy, Romance            ",['(2021)']

The Vampire Diaries,"
Drama, Fantasy, Horror            ",['(2009–2017)']

A Million Little Things,"
Comedy, Drama, Romance            ",['(2018– )']

Yesterday,"
Comedy, Fantasy, Music            ",['(III) (2019)']

Bones,"
Comedy, Crime, Drama            ",['(2005–2017)']

Clueless,"
Comedy, Romance            ",['(1995)']

Broken But Beautiful,"
Drama, Romance            ",['(2018– )']

Bridgerton,"
Drama, Romance            ",['(2020– )']

The Girl Next Door,"
Comedy, Drama, Romance            ",['(2004)']

Outer Banks,"
Action, Crime, Drama            ",['(2020– )']

Titanic,"
Drama, Romance            ",['(1997)']

Sex/Life,"
Comedy, Drama, Romance            ",['(2021– )']

Riverdale,"
Crime, Drama, Mystery            ",['(2017– )']

Teen Wolf,"
Action, Drama, Fantasy            ",['(2011–2017)']

Buffy the Vampire Slayer,"
Action, Drama, Fantasy            ",['(1997–2003)']

ER,"
Drama, Romance            ",['(1994–2009)']

Station 19,"
Action, Drama, Romance            ",['(2018– )']

Two and a Half Men,"
Comedy, Romance            ",['(2003–2015)']

Flipped,"
Comedy, Drama, Romance            ",['(I) (2010)']

Once Upon a Time,"
Adventure, Fantasy, Romance            ",['(2011–2018)']

Happy Endings,"
Comedy, Romance            ",['(2011–2020)']

Love,"
Drama, Romance            ",['(II) (2015)']

iCarly,"
Comedy, Drama, Family            ",['(2021– )']

Virgin River,"
Drama, Romance            ",['(2019– )']

Scott Pilgrim vs. the World,"
Action, Comedy, Fantasy            ",['(2010)']

Queen Bees,"
Comedy, Drama, Romance            ",['(2021)']

True Blood,"
Drama, Fantasy, Mystery            ",['(2008–2014)']

You,"
Crime, Drama, Romance            ",['(2018– )']

Castle,"
Comedy, Crime, Drama            ",['(2009–2016)']

Forrest Gump,"
Drama, Romance            ",['(1994)']

Start-Up,"
Comedy, Drama, Romance            ",['(2020– )']

Spartacus,"
Action, Adventure, Biography            ",['(2010–2013)']

The Good Place,"
Comedy, Drama, Fantasy            ",['(2016–2020)']

A Discovery of Witches,"
Drama, Fantasy, Romance            ",['(2018– )']

Desperate Housewives,"
Comedy, Drama, Mystery            ",['(2004–2012)']

iCarly,"
Comedy, Family, Romance            ",['(2007–2012)']

Baywatch,"
Action, Adventure, Crime            ",['(1989–2001)']

This Is 40,"
Comedy, Romance            ",['(2012)']

The O.C.,"
Comedy, Drama, Romance            ",['(2003–2007)']

Mamma Mia! Here We Go Again,"
Comedy, Musical, Romance            ",['(2018)']

Gossip Girl,"
Drama, Romance            ",['(2007–2012)']

Crazy Rich Asians,"
Comedy, Drama, Romance            ",['(2018)']

Sex and the City,"
Comedy, Drama, Romance            ",['(1998–2004)']

The Nanny,"
Comedy, Family, Romance            ",['(1993–1999)']

Cocktail,"
Comedy, Drama, Romance            ",['(1988)']

Fifty Shades of Grey,"
Drama, Romance, Thriller            ",['(2015)']

Smallville,"
Adventure, Drama, Romance            ",['(2001–2011)']

Dawson's Creek,"
Drama, Romance            ",['(1998–2003)']

Summertime,"
Drama, Romance            ",['(2020– )']

The Love Boat,"
Comedy, Drama, Romance            ",['(1977–1987)']

Romancing the Stone,"
Action, Adventure, Comedy            ",['(1984)']

Good Will Hunting,"
Drama, Romance            ",['(1997)']

The Wedding Singer,"
Comedy, Music, Romance            ",['(1998)']

The Little Mermaid,"
Adventure, Family, Fantasy            ",['(III)']

Legally Blonde,"
Comedy, Romance            ",['(2001)']

Pretty Woman,"
Comedy, Romance            ",['(1990)']

House of the Dragon,"
Action, Adventure, Drama            ",['(2022– )']

Big Fish,"
Adventure, Drama, Fantasy            ",['(2003)']

Rome,"
Action, Drama, History            ",['(2005–2007)']

Emily in Paris,"
Comedy, Drama, Romance            ",['(2020– )']

Aladdin,"
Adventure, Family, Fantasy            ",['(2019)']

True Romance,"
Crime, Drama, Romance            ",['(1993)']

The Mirror Has Two Faces,"
Comedy, Drama, Romance            ",['(1996)']

That '70s Show,"
Comedy, Romance            ",['(1998–2006)']

10 Things I Hate About You,"
Comedy, Drama, Romance            ",['(1999)']

Big Mouth,"
Animation, Comedy, Romance            ",['(2017– )']

The French Dispatch,"
Comedy, Drama, Romance            ",['(2021)']

Degrassi: The Next Generation,"
Drama, Romance            ",['(2001–2015)']

Fools Rush In,"
Comedy, Drama, Romance            ",['(1997)']

Firefly Lane,"
Drama, Romance            ",['(2021– )']

Stardust,"
Adventure, Family, Fantasy            ",['(2007)']

The Notebook,"
Drama, Romance            ",['(2004)']

The End of the F***ing World,"
Adventure, Comedy, Crime            ",['(2017–2019)']

Z Nation,"
Action, Comedy, Drama            ",['(2014–2018)']

Beauty and the Beast,"
Family, Fantasy, Musical            ",['(I) (2017)']

"Beverly Hills, 90210","
Drama, Romance            ",['(1990–2000)']

When Calls the Heart,"
Drama, Family, Romance            ",['(2014– )']

Fifty Shades Darker,"
Drama, Romance            ",['(2017)']

A Knight's Tale,"
Action, Adventure, Romance            ",['(2001)']

The Sweetest Thing,"
Comedy, Romance            ",['(2002)']

Little Birds,"
Drama, Romance            ",['(2020– )']

One Tree Hill,"
Drama, Romance, Sport            ",['(2003–2012)']

Normal People,"
Drama, Romance            ",['(2020)']

Pitch Perfect,"
Comedy, Music, Romance            ",['(2012)']

Mom,"
Comedy, Drama, Romance            ",['(2013–2021)']

Pretty Little Liars,"
Drama, Mystery, Romance            ",['(2010–2017)']

Call Me by Your Name,"
Drama, Romance            ",['(2017)']

The Princess Bride,"
Adventure, Family, Fantasy            ",['(1987)']

Little House on the Prairie,"
Drama, Family, Romance            ",['(1974–1983)']

Streets of Fire,"
Action, Crime, Drama            ",['(1984)']

Twilight,"
Drama, Fantasy, Romance            ",['(I) (2008)']

Palm Springs,"
Comedy, Fantasy, Mystery            ",['(2020)']

After,"
Drama, Romance            ",['(I) (2019)']

What Women Want,"
Comedy, Fantasy, Romance            ",['(2000)']

Lolita,"
Drama, Romance            ",['(1997)']

Little Women,"
Drama, Romance            ",['(2019)']

West Side Story,"
Crime, Drama, Musical            ",['(2021)']

"Crazy, Stupid, Love.","
Comedy, Drama, Romance            ",['(2011)']

Grease,"
Musical, Romance            ",['(1978)']

You Had Me at Aloha,"
Drama, Romance            ",['(2021 TV Movie)']

After We Collided,"
Drama, Romance            ",['(2020)']

Mad About You,"
Comedy, Romance            ",['(1992–2019)']

The Blue Lagoon,"
Adventure, Drama, Romance            ",['(1980)']

Miraculous: Tales of Ladybug & Cat Noir,"
Animation, Action, Adventure            ",['(2015– )']

Eternal Sunshine of the Spotless Mind,"
Drama, Romance, Sci-Fi            ",['(2004)']

Brokeback Mountain,"
Drama, Romance            ",['(2005)']

Bridesmaids,"
Comedy, Romance            ",['(I) (2011)']

The Shape of Water,"
Adventure, Drama, Fantasy            ",['(2017)']

Meet Joe Black,"
Drama, Fantasy, Romance            ",['(1998)']

Pride & Prejudice,"
Drama, Romance            ",['(2005)']

Vincenzo,"
Comedy, Crime, Romance            ",['(2021– )']

La La Land,"
Comedy, Drama, Music            ",['(2016)']

Bewitched,"
Comedy, Family, Fantasy            ",['(1964–1972)']

Mamma Mia!,"
Comedy, Musical, Romance            ",['(2008)']

Notting Hill,"
Comedy, Drama, Romance            ",['(1999)']

Sweet Home Alabama,"
Comedy, Romance            ",['(2002)']

A Star Is Born,"
Drama, Music, Romance            ",['(2018)']

The Waltons,"
Drama, Family, Romance            ",['(1972–1981)']

Dirty Dancing,"
Drama, Music, Romance            ",['(I) (1987)']

Zack and Miri Make a Porno,"
Comedy, Romance            ",['(2008)']

Malena,"
Comedy, Drama, Romance            ",['(2000)']

The Tudors,"
Drama, History, Romance            ",['(2007–2010)']

About Time,"
Comedy, Drama, Fantasy            ",['(I) (2013)']

Revolutionary Road,"
Drama, Romance            ",['(2008)']

Love Actually,"
Comedy, Drama, Romance            ",['(2003)']

The Handmaiden,"
Drama, Romance, Thriller            ",['(2016)']

Romeo + Juliet,"
Drama, Romance            ",['(1996)']

Little Children,"
Drama, Romance            ",['(2006)']

Dallas,"
Drama, Romance            ",['(1978–1991)']

Her,"
Drama, Romance, Sci-Fi            ",['(2013)']

The Pursuit of Love,"
Drama, Romance            ",['(2021– )']

Sword Art Online,"
Animation, Action, Adventure            ",['(2012– )']

Amélie,"
Comedy, Romance            ",['(2001)']

The Holiday,"
Comedy, Romance            ",['(2006)']

The Big Sick,"
Comedy, Drama, Romance            ",['(2017)']

The Wrong Missy,"
Comedy, Romance            ",['(2020)']

The Sisterhood of the Traveling Pants,"
Comedy, Drama, Romance            ",['(2005)']

General Hospital,"
Crime, Drama, Romance            ",['(1963– )']

Coyote Ugly,"
Comedy, Drama, Music            ",['(2000)']

Pride and Prejudice,"
Drama, Romance            ",['(1995)']

Coming to America,"
Comedy, Romance            ",['(1988)']

As Good as It Gets,"
Comedy, Drama, Romance            ",['(1997)']

Insecure,"
Comedy, Romance            ",['(2016– )']

A Good Year,"
Comedy, Drama, Romance            ",['(2006)']

Varsity Blues,"
Comedy, Drama, Romance            ",['(1999)']

Ghost,"
Drama, Fantasy, Romance            ",['(1990)']

Hairspray,"
Comedy, Drama, Musical            ",['(2007)']

The Map of Tiny Perfect Things,"
Comedy, Fantasy, Romance            ",['(2021)']

Vicky Cristina Barcelona,"
Comedy, Drama, Romance            ",['(2008)']

Berserk,"
Animation, Action, Adventure            ",['(1997–1998)']

Unfaithful,"
Drama, Romance, Thriller            ",['(2002)']

Sixteen Candles,"
Comedy, Romance            ",['(1984)']

Dickinson,"
Biography, Comedy, Drama            ",['(2019– )']

"Yours, Mine & Ours","
Comedy, Family, Fantasy            ",['(2005)']

My Fair Lady,"
Drama, Family, Musical            ",['(1964)']

Enchanted,"
Comedy, Family, Fantasy            ",['(2007)']

Pretty in Pink,"
Comedy, Drama, Romance            ",['(1986)']

But I'm a Cheerleader,"
Comedy, Drama, Romance            ",['(1999)']

Below Her Mouth,"
Drama, Romance            ",['(2016)']

It's Okay to Not Be Okay,"
Comedy, Drama, Romance            ",['(2020)']

Before Sunrise,"
Drama, Romance            ",['(1995)']

An Officer and a Gentleman,"
Drama, Romance            ",['(1982)']

The Graduate,"
Comedy, Drama, Romance            ",['(1967)']

Excalibur,"
Adventure, Drama, Fantasy            ",['(1981)']

Undine,"
Drama, Fantasy, Mystery            ",['(2020)']

Footloose,"
Drama, Music, Romance            ",['(1984)']

The Next Three Days,"
Action, Crime, Drama            ",['(2010)']

The Quick and the Dead,"
Action, Romance, Thriller            ",['(1995)']

Aladdin,"
Animation, Adventure, Comedy            ",['(1992)']

Blended,"
Comedy, Romance            ",['(2014)']

The Wonder Years,"
Comedy, Drama, Family            ",['(1988–1993)']

How to Be Single,"
Comedy, Drama, Romance            ",['(2016)']

Slumdog Millionaire,"
Drama, Romance            ",['(2008)']

Your Highness,"
Adventure, Comedy, Fantasy            ",['(2011)']

The Nest,"
Drama, Romance            ",['(I) (2020)']

Don Jon,"
Comedy, Drama, Romance            ",['(2013)']

No Strings Attached,"
Comedy, Romance            ",['(I) (2011)']

High School Musical,"
Comedy, Drama, Family            ",['(2006 TV Movie)']

The Princess and the Frog,"
Animation, Adventure, Comedy            ",['(2009)']

In the Mood for Love,"
Drama, Romance            ",['(2000)']

Will & Grace,"
Comedy, Romance            ",['(1998–2020)']

Skam,"
Drama, Romance            ",['(2015–2017)']

Nashville,"
Drama, Music, Romance            ",['(2012–2018)']

The Ballad of Buster Scruggs,"
Comedy, Drama, Musical            ",['(2018)']

Burlesque,"
Drama, Music, Musical            ",['(I) (2010)']

Tangled,"
Animation, Adventure, Comedy            ",['(2010)']

The Virgin Suicides,"
Drama, Romance            ",['(1999)']

Just Go with It,"
Comedy, Romance            ",['(2011)']

Medici,"
Biography, Drama, History            ",['(2016–2019)']

Robin Hood: Prince of Thieves,"
Action, Adventure, Drama            ",['(1991)']

Bad Teacher,"
Comedy, Romance            ",['(2011)']

Phantom Thread,"
Drama, Romance            ",['(2017)']

Doctor Zhivago,"
Drama, Romance, War            ",['(1965)']

Singin' in the Rain,"
Comedy, Musical, Romance            ",['(1952)']

Doc Martin,"
Comedy, Drama, Romance            ",['(2004– )']

Weird Science,"
Comedy, Romance, Sci-Fi            ",['(1985)']

Wicked,"
Drama, Fantasy, Romance            ",['(2021)']

Hart of Dixie,"
Comedy, Drama, Romance            ",['(2011–2015)']

Bliss,"
Drama, Romance, Sci-Fi            ",['(2021)']

The Lobster,"
Comedy, Drama, Romance            ",['(2015)']

Rebecca,"
Drama, Mystery, Romance            ",['(I) (2020)']

A Walk to Remember,"
Drama, Romance            ",['(2002)']

Hercules,"
Animation, Adventure, Comedy            ",['(1997)']

High School DxD,"
Animation, Action, Comedy            ",['(2012–2018)']

Edward Scissorhands,"
Drama, Fantasy, Romance            ",['(1990)']

The Fosters,"
Drama, Romance            ",['(2013–2018)']

The L Word,"
Drama, Romance            ",['(I) (2004–2009)']

500 Days of Summer,"
Comedy, Drama, Romance            ",['(2009)']

Paris Blues,"
Drama, Music, Romance            ",['(1961)']

Moonrise Kingdom,"
Comedy, Drama, Romance            ",['(2012)']

Modern Love,"
Comedy, Romance            ",['(2019– )']

The House Bunny,"
Comedy, Romance            ",['(2008)']

The Proposal,"
Comedy, Drama, Romance            ",['(I) (2009)']

Cougar Town,"
Comedy, Romance            ",['(2009–2015)']

Casablanca,"
Drama, Romance, War            ",['(1942)']

Eureka,"
Adventure, Comedy, Drama            ",['(2006–2012)']

Closer,"
Drama, Romance            ",['(I) (2004)']

The Meddler,"
Comedy, Drama, Romance            ",['(2015)']

The Three Musketeers,"
Action, Adventure, Fantasy            ",['(2011)']

Secretary,"
Comedy, Drama, Romance            ",['(2002)']

The Kissing Booth,"
Comedy, Romance            ",['(2018)']

Election,"
Comedy, Drama, Romance            ",['(1999)']

Maleficent,"
Action, Adventure, Family            ",['(2014)']

Rock of Ages,"
Comedy, Drama, Musical            ",['(2012)']

Q,"
Drama, Romance            ",['(2011)']

There's Something About Mary,"
Comedy, Romance            ",['(1998)']

Miss Congeniality,"
Action, Comedy, Crime            ",['(2000)']

You Knock on My Door,"
Comedy, Romance            ",['(2020– )']

Passengers,"
Drama, Romance, Sci-Fi            ",['(I) (2016)']

13 Going on 30,"
Comedy, Fantasy, Romance            ",['(2004)']

A Rainy Day in New York,"
Comedy, Romance            ",['(2019)']

She's the Man,"
Comedy, Romance, Sport            ",['(2006)']

The Handmaid's Tale,"
Drama, Romance, Sci-Fi            ",['(1990)']

Norbit,"
Comedy, Romance            ",['(2007)']

The Spanish Princess,"
Drama, History, Romance            ",['(2019–2020)']

Sweet Magnolias,"
Drama, Romance            ",['(2020– )']

Gone with the Wind,"
Drama, History, Romance            ",['(1939)']

Saved by the Bell,"
Comedy, Family, Romance            ",['(1989–1992)']

The Last Man on Earth,"
Action, Comedy, Drama            ",['(2015–2018)']

The Phantom of the Opera,"
Drama, Musical, Romance            ",['(2004)']

Search Party,"
Comedy, Crime, Drama            ",['(2016– )']

Silver Linings Playbook,"
Comedy, Drama, Romance            ",['(2012)']

Luis Miguel: The Series,"
Biography, Drama, History            ",['(2018– )']

"Love, Simon","
Comedy, Drama, Romance            ",['(2018)']

Population 436,"
Drama, Horror, Mystery            ",['(2006 Video)']

The Durrells,"
Biography, Comedy, Drama            ",['(2016–2019)']

Career Opportunities,"
Comedy, Romance            ",['(1991)']

Marriage Story,"
Comedy, Drama, Romance            ",['(2019)']

West Side Story,"
Crime, Drama, Musical            ",['(1961)']

Moulin Rouge!,"
Drama, Musical, Romance            ",['(2001)']

50 First Dates,"
Comedy, Drama, Romance            ",['(2004)']

The Mountain Between Us,"
Action, Adventure, Drama            ",['(2017)']

Love Life,"
Comedy, Romance            ",['(2020– )']

Supernova,"
Drama, Romance            ",['(II) (2020)']

Willow,"
Action, Adventure, Drama            ",['(1988)']

Friends with Benefits,"
Comedy, Romance            ",['(2011)']

So I Married an Axe Murderer,"
Comedy, Romance            ",['(1993)']

Murder Mystery,"
Action, Comedy, Crime            ",['(2019)']

90210,"
Comedy, Drama, Romance            ",['(2008–2013)']

WALL·E,"
Animation, Adventure, Family            ",['(2008)']

Cruel Intentions,"
Drama, Romance            ",['(1999)']

Body Heat,"
Crime, Drama, Romance            ",['(1981)']

Love,"
Comedy, Drama, Romance            ",['(2016–2018)']

Mystic Pizza,"
Comedy, Drama, Romance            ",['(1988)']

Jerry Maguire,"
Comedy, Drama, Romance            ",['(1996)']

Five Feet Apart,"
Drama, Romance            ",['(2019)']

Knocked Up,"
Comedy, Romance            ",['(2007)']

Days of Our Lives,"
Drama, Romance            ",['(1965– )']

Sex Drive,"
Comedy, Romance            ",['(2008)']

Love & Other Drugs,"
Comedy, Drama, Romance            ",['(2010)']

She's All That,"
Comedy, Romance            ",['(1999)']

Masters of Sex,"
Drama, Romance            ",['(2013–2016)']

Peter Pan,"
Adventure, Family, Fantasy            ",['(2003)']

The Little Mermaid,"
Animation, Family, Fantasy            ",['(1989)']

Vikings: Valhalla,"
Action, Adventure, Drama            ",[]

Shrek 2,"
Animation, Adventure, Comedy            ",['(2004)']

The Twilight Saga: Breaking Dawn - Part 2,"
Adventure, Drama, Fantasy            ",['(2012)']

Wild Mountain Thyme,"
Comedy, Drama, Romance            ",['(2020)']

Bring It On,"
Comedy, Romance, Sport            ",['(2000)']

Sanditon,"
Drama, Romance            ",['(2019)']

King Kong,"
Action, Adventure, Drama            ",['(2005)']

The Young and the Restless,"
Drama, Romance            ",['(1973– )']

Cinema Paradiso,"
Drama, Romance            ",['(1988)']

Pearl Harbor,"
Action, Drama, History            ",['(2001)']

One Day,"
Drama, Romance            ",['(2011)']

This Means War,"
Action, Comedy, Romance            ",['(2012)']

Sublet,"
Comedy, Drama, Romance            ",['(2020)']

Versailles,"
Biography, Drama, History            ",['(2015–2018)']

Lolita,"
Crime, Drama, Romance            ",['(1962)']

Can't Hardly Wait,"
Comedy, Romance            ",['(1998)']

How to Lose a Guy in 10 Days,"
Comedy, Romance            ",['(2003)']

Beauty and the Beast,"
Animation, Family, Fantasy            ",['(1991)']

Who's the Boss?,"
Comedy, Family, Romance            ",['(1984–1992)']

7th Heaven,"
Comedy, Drama, Family            ",['(1996–2007)']

Four Weddings and a Funeral,"
Comedy, Drama, Romance            ",['(1994)']

The Bad Batch,"
Action, Horror, Mystery            ",['(2016)']

Blue Valentine,"
Drama, Romance            ",['(2010)']

Our Friend,"
Drama, Romance            ",['(2019)']

Agatha and the Curse of Ishtar,"
Crime, Mystery, Romance            ",['(2019 TV Movie)']

The Guernsey Literary and Potato Peel Pie Society,"
Drama, Romance, War            ",['(2018)']

Flashdance,"
Drama, Music, Romance            ",['(1983)']

Teen Wolf,"
Comedy, Fantasy, Romance            ",['(1985)']

Vertigo,"
Mystery, Romance, Thriller            ",['(1958)']

Original Sin,"
Drama, Mystery, Romance            ",['(2001)']

A Silent Voice: The Movie,"
Animation, Drama, Romance            ",['(2016)']

The Secret Life of Walter Mitty,"
Adventure, Comedy, Drama            ",['(2013)']

"Crouching Tiger, Hidden Dragon","
Action, Adventure, Fantasy            ",['(2000)']

Cashback,"
Comedy, Drama, Romance            ",['(2006)']

Vanilla Sky,"
Fantasy, Mystery, Romance            ",['(2001)']

Moonstruck,"
Comedy, Drama, Romance            ",['(1987)']

Steel Magnolias,"
Comedy, Drama, Romance            ",['(1989)']

The Fault in Our Stars,"
Drama, Romance            ",['(2014)']

Disobedience,"
Drama, Romance            ",['(2017)']

Trippin' with the Kandasamys,"
Comedy, Romance            ",['(2021)']

The Theory of Everything,"
Biography, Drama, Romance            ",['(2014)']

Legend,"
Adventure, Fantasy, Romance            ",['(1985)']

Drop Dead Gorgeous,"
Comedy, Romance, Thriller            ",['(1999)']

Lost City of D,"
Action, Comedy, Romance            ",['(2022)']

The Princess Diaries,"
Comedy, Family, Romance            ",['(2001)']

St. Elmo's Fire,"
Drama, Romance            ",['(1985)']

The Cosby Show,"
Comedy, Family, Romance            ",['(1984–1992)']

Young Justice,"
Animation, Action, Adventure            ",['(2010– )']

Lie with Me,"
Drama, Romance            ",['(2005)']

Some Like It Hot,"
Comedy, Music, Romance            ",['(1959)']

"Roswell, New Mexico","
Drama, Romance, Sci-Fi            ",['(2019– )']

Take Me Home Tonight,"
Comedy, Drama, Romance            ",['(2011)']

Ally McBeal,"
Comedy, Drama, Fantasy            ",['(1997–2002)']

Bill & Ted's Excellent Adventure,"
Adventure, Comedy, Music            ",['(1989)']

17 Again,"
Comedy, Drama, Fantasy            ",['(2009)']

Shallow Hal,"
Comedy, Drama, Fantasy            ",['(2001)']

She's Out of My League,"
Comedy, Romance            ",['(2010)']

Melrose Place,"
Drama, Romance            ",['(1992–1999)']

Wicked,"
Action, Adventure, Family            ",['(II)']

Chocolat,"
Drama, Romance            ",['(2000)']

Risky Business,"
Comedy, Crime, Drama            ",['(1983)']

Chungking Express,"
Comedy, Crime, Drama            ",['(1994)']

Amar,"
Drama, Romance            ",['(2017)']

The Danish Girl,"
Biography, Drama, Romance            ",['(2015)']

The Baker and the Beauty,"
Comedy, Drama, Musical            ",['(2020)']

The Secret in Their Eyes,"
Drama, Mystery, Romance            ",['(2009)']

Only Lovers Left Alive,"
Comedy, Drama, Fantasy            ",['(2013)']

Adrift,"
Action, Adventure, Biography            ",['(I) (2018)']

Monster's Ball,"
Drama, Romance            ",['(2001)']

The Singapore Grip,"
Comedy, Drama, Romance            ",['(2020– )']

Mannequin,"
Comedy, Fantasy, Romance            ",['(1987)']

Meet the Parents,"
Comedy, Romance            ",['(2000)']

Frances Ha,"
Comedy, Drama, Romance            ",['(2012)']

Finding You,"
Drama, Romance            ",['(2021)']

Endless Love,"
Drama, Romance            ",['(2014)']

When Harry Met Sally...,"
Comedy, Drama, Romance            ",['(1989)']

The Heartbreak Kid,"
Comedy, Romance            ",['(2007)']

Groundhog Day,"
Comedy, Fantasy, Romance            ",['(1993)']

Dark Shadows,"
Drama, Fantasy, Horror            ",['(1966–1971)']

The Piano,"
Drama, Music, Romance            ",['(1993)']

My Girl,"
Comedy, Drama, Family            ",['(1991)']

Never Been Kissed,"
Comedy, Drama, Romance            ",['(1999)']

Robin Hood: Men in Tights,"
Adventure, Comedy, Musical            ",['(1993)']

Dynasty,"
Drama, Romance            ",['(1981–1989)']

The Mask of Zorro,"
Action, Adventure, Comedy            ",['(1998)']

Home and Away,"
Drama, Romance            ",['(1988– )']

Big,"
Comedy, Drama, Fantasy            ",['(1988)']

High Fidelity,"
Comedy, Drama, Music            ",['(2000)']

Rent,"
Drama, Musical, Romance            ",['(2005)']

He's Just Not That Into You,"
Comedy, Drama, Romance            ",['(2009)']

Marie Antoinette,"
Biography, Drama, History            ",['(2006)']

The Haves and the Have Nots,"
Crime, Drama, Mystery            ",['(2013–2021)']

The Last Picture Show,"
Drama, Romance            ",['(1971)']

Little Women,"
Drama, Family, Romance            ",['(1994)']

Adventureland,"
Comedy, Drama, Romance            ",['(2009)']

Anastasia,"
Animation, Adventure, Drama            ",['(1997)']

Happiest Season,"
Comedy, Drama, Romance            ",['(2020)']

The White Queen,"
Drama, History, Romance            ",['(2013)']

The Adjustment Bureau,"
Romance, Sci-Fi, Thriller            ",['(2011)']

The Bachelorette,"
Drama, Game-Show, Reality-TV            ",['(2003– )']

Step by Step,"
Comedy, Family, Romance            ",['(1991–1998)']

The Choice,"
Drama, Romance            ",['(I) (2016)']

El Dorado,"
Drama, Romance, Western            ",['(1966)']

Piranha 3D,"
Comedy, Fantasy, Horror            ",['(2010)']

Grace and Grit,"
Biography, Drama, Romance            ",['(2021)']

The Practice,"
Crime, Drama, Mystery            ",['(1997–2004)']

Adventures in Babysitting,"
Adventure, Comedy, Crime            ",['(1987)']

Mirage,"
Drama, Fantasy, Mystery            ",['(2018)']

The Best of Me,"
Drama, Romance            ",['(2014)']

The Bold and the Beautiful,"
Drama, Romance            ",['(1987– )']

Safe Haven,"
Drama, Romance, Thriller            ",['(I) (2013)']

Mr. Deeds,"
Comedy, Romance            ",['(2002)']

Bridget Jones's Diary,"
Comedy, Drama, Romance            ",['(2001)']

Sideways,"
Comedy, Drama, Romance            ",['(2004)']

